event_date,longitude,latitude,population_density_2015
2008-01-07 00:00:00,75.1923,33.4341,244.0185089111328
2008-01-07 00:00:00,-117.3042,33.0643,2560.400634765625
2008-01-07 00:00:00,-116.9016,32.5755,0.0
2008-01-10 00:00:00,-122.3829,44.8268,3.2336058616638184
2008-01-13 00:00:00,117.1703,40.0074,391.5181274414063
2008-01-14 00:00:00,125.5583,7.0932,305.6186828613281
2008-01-15 00:00:00,-4.2571,55.8657,2266.03125
2008-01-15 00:00:00,55.652,25.5768,111.45215606689452
2008-01-15 00:00:00,140.7058,-2.5338,362.8157958984375
2008-01-16 02:00:00,126.0367,7.8253,514.1072998046875
2008-01-16 17:30:00,101.3941,4.4606,306.5218811035156
2008-01-19 00:00:00,138.4333,36.3167,430.4495849609375
2008-01-19 00:00:00,-122.3985,43.7548,1.4716966152191162
2008-01-22 00:00:00,-2.2389,53.792,3686.580810546875
2008-01-24 00:00:00,-2.3939,51.5392,1700.714599609375
2008-01-28 19:30:00,-117.2619,32.8464,930.2637329101562
2008-01-31 00:00:00,-123.679,44.0302,2.9052000045776367
2008-01-31 23:30:00,125.5986,7.8339,17.417863845825195
2008-02-03 00:00:00,67.3833,29.7,20.225303649902344
2008-02-03 00:00:00,-43.1314,-22.3758,454.3478088378906
2008-02-03 00:00:00,153.2298,-28.0667,19.93660926818848
2008-02-05 00:00:00,-79.8965,40.1833,95.81678009033205
2008-02-05 00:00:00,106.2839,-6.4978,398.1391296386719
2008-02-06 00:00:00,109.0338,-6.8644,1019.43798828125
2008-02-08 00:00:00,77.6092,12.9752,12972.697265625
2008-02-09 00:00:00,-79.9458,40.4934,2164.736328125
2008-02-11 00:00:00,-121.086,47.7463,24.159862518310547
2008-02-13 00:00:00,76.7937,11.3484,695.8961791992188
2008-02-15 00:00:00,110.8667,-6.7333,1902.232421875
2008-02-16 00:00:00,-122.4936,37.6475,1389.510009765625
2008-02-17 00:00:00,125.4357,12.0478,216.088119506836
2008-02-19 00:00:00,124.3101,13.8701,498.6338195800781
2008-02-19 00:00:00,35.7834,33.8122,284.9748840332031
2008-02-20 00:00:00,108.701,14.9923,72.65120697021484
2008-02-23 00:00:00,125.8992,7.1633,384.9207153320313
2008-02-23 00:00:00,173.7463,-35.047,34.7420539855957
2008-02-24 00:00:00,109.0217,32.6751,2976.044677734375
2008-02-25 00:00:00,121.0922,14.6394,16027.701171875
2008-02-28 00:00:00,-77.8928,-0.4635,14.927512168884276
2008-03-04 00:00:00,-79.9321,40.4278,4882.90234375
2008-03-05 00:00:00,145.7231,-16.9135,1363.986572265625
2008-03-05 00:00:00,-76.1311,-9.2114,22.953527450561523
2008-03-05 00:00:00,145.6331,-16.8164,114.4074249267578
2008-03-06 00:00:00,-118.4309,34.0312,4277.94921875
2008-03-07 00:00:00,122.9747,10.7349,11653.71484375
2008-03-09 00:00:00,-73.6385,42.7404,458.6594543457031
2008-03-10 00:00:00,-79.7822,40.4041,2976.13818359375
2008-03-13 00:00:00,101.4173,-2.233,68.17813110351562
2008-03-14 00:00:00,-80.613,40.4634,626.4879760742188
2008-03-16 00:00:00,-84.2992,39.096,918.0474853515624
2008-03-20 23:00:00,125.4616,6.5309,179.36422729492188
2008-03-22 00:00:00,108.45,21.85,170.86431884765625
2008-03-24 00:00:00,-80.707,40.5573,183.5267944335937
2008-03-26 00:00:00,6.1628,62.4746,530.9286499023438
2008-03-28 00:00:00,-84.5657,39.1072,3527.16552734375
2008-04-01 00:00:00,-90.4312,38.9716,196.0599670410156
2008-04-01 00:00:00,-78.5347,-0.2196,4893.673828125
2008-04-05 00:00:00,74.9985,33.9337,845.3033447265625
2008-04-05 00:00:00,73.1879,34.6861,523.6026611328125
2008-04-08 00:00:00,-80.0726,40.5531,315.4480895996094
2008-04-09 00:00:00,144.9642,-6.0377,115.18331909179688
2008-04-11 00:00:00,-90.857,43.6516,640.5565185546875
2008-04-11 00:00:00,-77.6613,-9.2965,80.11074829101562
2008-04-13 00:00:00,-106.4879,39.625,0.0
2008-04-16 00:00:00,100.4322,-0.9672,1590.74169921875
2008-04-16 00:00:00,-77.1007,18.4054,145.11318969726562
2008-04-19 00:00:00,13.4343,54.417,256.7661437988281
2008-04-19 00:00:00,110.85,31.1667,158.40997314453125
2008-04-20 00:00:00,178.4367,-17.9665,73.48866271972656
2008-04-20 00:00:00,114.0684,22.5777,8792.359375
2008-04-23 07:30:00,101.7673,3.185,1023.7719116210938
2008-04-25 00:00:00,-91.6396,44.0344,521.5678100585938
2008-04-27 00:00:00,80.1744,6.7397,1139.70068359375
2008-04-28 00:00:00,80.3643,6.9634,156.57061767578125
2008-04-29 00:00:00,-71.6923,44.4175,62.04009628295898
2008-04-29 00:00:00,-72.0358,43.3207,47.83722305297852
2008-04-29 00:00:00,-117.8532,50.3162,0.1856507211923599
2008-05-01 00:00:00,80.0317,7.1907,503.3134765625
2008-05-02 00:00:00,123.8827,10.4014,413.680908203125
2008-05-02 03:00:00,9.2307,61.9934,2.028921604156494
2008-05-05 00:00:00,23.3981,43.0797,23.82730865478516
2008-05-05 00:00:00,74.9845,33.9513,845.3033447265625
2008-05-05 00:00:00,136.0438,-4.4032,21.657169342041016
2008-05-06 00:00:00,-2.9383,50.729,2951.1728515625
2008-05-07 00:00:00,123.7183,10.5339,733.5809326171875
2008-05-09 00:00:00,106.4167,23.1333,811.4852294921875
2008-05-09 00:00:00,175.2362,-41.5877,0.4637044072151184
